round,algorithm,seed,test_accuracy,round_train_seconds,matching_seconds,selected_clients,assignments,task_seeds,guidance_active,guidance_refreshed
768,FedPhoenixRG-Excess,1,78.52999877929688,8.371773899998516,0.0,"[70, 3, 2, 49, 90, 8, 39, 1, 35, 25]","[{""client_id"": 70, ""task_id"": 0}, {""client_id"": 3, ""task_id"": 1}, {""client_id"": 2, ""task_id"": 2}, {""client_id"": 49, ""task_id"": 3}, {""client_id"": 90, ""task_id"": 4}, {""client_id"": 8, ""task_id"": 5}, {""client_id"": 39, ""task_id"": 6}, {""client_id"": 1, ""task_id"": 7}, {""client_id"": 35, ""task_id"": 8}, {""client_id"": 25, ""task_id"": 9}]","[76902302, 76903299, 76904296, 76905293, 76906290, 76907287, 76908284, 76909281, 76910278, 76911275]",1,0
769,FedPhoenixRG-Excess,1,82.02999877929688,8.845481500029564,0.0,"[53, 54, 67, 42, 39, 66, 93, 30, 21, 95]","[{""client_id"": 53, ""task_id"": 0}, {""client_id"": 54, ""task_id"": 1}, {""client_id"": 67, ""task_id"": 2}, {""client_id"": 42, ""task_id"": 3}, {""client_id"": 39, ""task_id"": 4}, {""client_id"": 66, ""task_id"": 5}, {""client_id"": 93, ""task_id"": 6}, {""client_id"": 30, ""task_id"": 7}, {""client_id"": 21, ""task_id"": 8}, {""client_id"": 95, ""task_id"": 9}]","[77002305, 77003302, 77004299, 77005296, 77006293, 77007290, 77008287, 77009284, 77010281, 77011278]",1,0
770,FedPhoenixRG-Excess,1,82.19000244140625,9.958366499980912,0.0,"[14, 39, 26, 3, 53, 72, 41, 24, 48, 47]","[{""client_id"": 14, ""task_id"": 0}, {""client_id"": 39, ""task_id"": 1}, {""client_id"": 26, ""task_id"": 2}, {""client_id"": 3, ""task_id"": 3}, {""client_id"": 53, ""task_id"": 4}, {""client_id"": 72, ""task_id"": 5}, {""client_id"": 41, ""task_id"": 6}, {""client_id"": 24, ""task_id"": 7}, {""client_id"": 48, ""task_id"": 8}, {""client_id"": 47, ""task_id"": 9}]","[77102308, 77103305, 77104302, 77105299, 77106296, 77107293, 77108290, 77109287, 77110284, 77111281]",1,0
771,FedPhoenixRG-Excess,1,80.62999725341797,10.71383630001219,0.0,"[85, 86, 82, 41, 16, 97, 18, 70, 10, 49]","[{""client_id"": 85, ""task_id"": 0}, {""client_id"": 86, ""task_id"": 1}, {""client_id"": 82, ""task_id"": 2}, {""client_id"": 41, ""task_id"": 3}, {""client_id"": 16, ""task_id"": 4}, {""client_id"": 97, ""task_id"": 5}, {""client_id"": 18, ""task_id"": 6}, {""client_id"": 70, ""task_id"": 7}, {""client_id"": 10, ""task_id"": 8}, {""client_id"": 49, ""task_id"": 9}]","[77202311, 77203308, 77204305, 77205302, 77206299, 77207296, 77208293, 77209290, 77210287, 77211284]",1,0
772,FedPhoenixRG-Excess,1,80.55999755859375,10.561831300030462,0.0,"[0, 6, 67, 24, 60, 3, 63, 96, 73, 14]","[{""client_id"": 0, ""task_id"": 0}, {""client_id"": 6, ""task_id"": 1}, {""client_id"": 67, ""task_id"": 2}, {""client_id"": 24, ""task_id"": 3}, {""client_id"": 60, ""task_id"": 4}, {""client_id"": 3, ""task_id"": 5}, {""client_id"": 63, ""task_id"": 6}, {""client_id"": 96, ""task_id"": 7}, {""client_id"": 73, ""task_id"": 8}, {""client_id"": 14, ""task_id"": 9}]","[77302314, 77303311, 77304308, 77305305, 77306302, 77307299, 77308296, 77309293, 77310290, 77311287]",1,0
773,FedPhoenixRG-Excess,1,73.73999786376953,9.624911299964879,0.0,"[7, 16, 85, 95, 8, 99, 67, 35, 5, 25]","[{""client_id"": 7, ""task_id"": 0}, {""client_id"": 16, ""task_id"": 1}, {""client_id"": 85, ""task_id"": 2}, {""client_id"": 95, ""task_id"": 3}, {""client_id"": 8, ""task_id"": 4}, {""client_id"": 99, ""task_id"": 5}, {""client_id"": 67, ""task_id"": 6}, {""client_id"": 35, ""task_id"": 7}, {""client_id"": 5, ""task_id"": 8}, {""client_id"": 25, ""task_id"": 9}]","[77402317, 77403314, 77404311, 77405308, 77406305, 77407302, 77408299, 77409296, 77410293, 77411290]",1,0
774,FedPhoenixRG-Excess,1,77.05999755859375,9.677436600031797,0.0,"[39, 31, 16, 97, 22, 0, 70, 47, 30, 84]","[{""client_id"": 39, ""task_id"": 0}, {""client_id"": 31, ""task_id"": 1}, {""client_id"": 16, ""task_id"": 2}, {""client_id"": 97, ""task_id"": 3}, {""client_id"": 22, ""task_id"": 4}, {""client_id"": 0, ""task_id"": 5}, {""client_id"": 70, ""task_id"": 6}, {""client_id"": 47, ""task_id"": 7}, {""client_id"": 30, ""task_id"": 8}, {""client_id"": 84, ""task_id"": 9}]","[77502320, 77503317, 77504314, 77505311, 77506308, 77507305, 77508302, 77509299, 77510296, 77511293]",1,0
775,FedPhoenixRG-Excess,1,78.26000213623047,10.887665899994317,0.0,"[53, 80, 28, 48, 50, 82, 79, 69, 0, 52]","[{""client_id"": 53, ""task_id"": 0}, {""client_id"": 80, ""task_id"": 1}, {""client_id"": 28, ""task_id"": 2}, {""client_id"": 48, ""task_id"": 3}, {""client_id"": 50, ""task_id"": 4}, {""client_id"": 82, ""task_id"": 5}, {""client_id"": 79, ""task_id"": 6}, {""client_id"": 69, ""task_id"": 7}, {""client_id"": 0, ""task_id"": 8}, {""client_id"": 52, ""task_id"": 9}]","[77602323, 77603320, 77604317, 77605314, 77606311, 77607308, 77608305, 77609302, 77610299, 77611296]",1,0
776,FedPhoenixRG-Excess,1,75.01000213623047,9.458958700008225,0.0,"[67, 37, 1, 71, 48, 60, 81, 34, 86, 38]","[{""client_id"": 67, ""task_id"": 0}, {""client_id"": 37, ""task_id"": 1}, {""client_id"": 1, ""task_id"": 2}, {""client_id"": 71, ""task_id"": 3}, {""client_id"": 48, ""task_id"": 4}, {""client_id"": 60, ""task_id"": 5}, {""client_id"": 81, ""task_id"": 6}, {""client_id"": 34, ""task_id"": 7}, {""client_id"": 86, ""task_id"": 8}, {""client_id"": 38, ""task_id"": 9}]","[77702326, 77703323, 77704320, 77705317, 77706314, 77707311, 77708308, 77709305, 77710302, 77711299]",1,0
777,FedPhoenixRG-Excess,1,81.33000183105469,9.729220199980773,0.0,"[45, 94, 88, 15, 19, 20, 57, 32, 97, 87]","[{""client_id"": 45, ""task_id"": 0}, {""client_id"": 94, ""task_id"": 1}, {""client_id"": 88, ""task_id"": 2}, {""client_id"": 15, ""task_id"": 3}, {""client_id"": 19, ""task_id"": 4}, {""client_id"": 20, ""task_id"": 5}, {""client_id"": 57, ""task_id"": 6}, {""client_id"": 32, ""task_id"": 7}, {""client_id"": 97, ""task_id"": 8}, {""client_id"": 87, ""task_id"": 9}]","[77802329, 77803326, 77804323, 77805320, 77806317, 77807314, 77808311, 77809308, 77810305, 77811302]",1,0
778,FedPhoenixRG-Excess,1,68.9000015258789,8.798095099977218,0.0,"[48, 38, 2, 78, 83, 17, 49, 76, 53, 29]","[{""client_id"": 48, ""task_id"": 0}, {""client_id"": 38, ""task_id"": 1}, {""client_id"": 2, ""task_id"": 2}, {""client_id"": 78, ""task_id"": 3}, {""client_id"": 83, ""task_id"": 4}, {""client_id"": 17, ""task_id"": 5}, {""client_id"": 49, ""task_id"": 6}, {""client_id"": 76, ""task_id"": 7}, {""client_id"": 53, ""task_id"": 8}, {""client_id"": 29, ""task_id"": 9}]","[77902332, 77903329, 77904326, 77905323, 77906320, 77907317, 77908314, 77909311, 77910308, 77911305]",1,0
779,FedPhoenixRG-Excess,1,42.560001373291016,9.767502499977127,0.0,"[95, 35, 2, 46, 30, 11, 83, 36, 94, 24]","[{""client_id"": 95, ""task_id"": 0}, {""client_id"": 35, ""task_id"": 1}, {""client_id"": 2, ""task_id"": 2}, {""client_id"": 46, ""task_id"": 3}, {""client_id"": 30, ""task_id"": 4}, {""client_id"": 11, ""task_id"": 5}, {""client_id"": 83, ""task_id"": 6}, {""client_id"": 36, ""task_id"": 7}, {""client_id"": 94, ""task_id"": 8}, {""client_id"": 24, ""task_id"": 9}]","[78002335, 78003332, 78004329, 78005326, 78006323, 78007320, 78008317, 78009314, 78010311, 78011308]",1,0
780,FedPhoenixRG-Excess,1,73.69999694824219,10.644219300011173,0.0,"[77, 54, 53, 99, 47, 33, 93, 80, 94, 91]","[{""client_id"": 77, ""task_id"": 0}, {""client_id"": 54, ""task_id"": 1}, {""client_id"": 53, ""task_id"": 2}, {""client_id"": 99, ""task_id"": 3}, {""client_id"": 47, ""task_id"": 4}, {""client_id"": 33, ""task_id"": 5}, {""client_id"": 93, ""task_id"": 6}, {""client_id"": 80, ""task_id"": 7}, {""client_id"": 94, ""task_id"": 8}, {""client_id"": 91, ""task_id"": 9}]","[78102338, 78103335, 78104332, 78105329, 78106326, 78107323, 78108320, 78109317, 78110314, 78111311]",1,1
781,FedPhoenixRG-Excess,1,67.0999984741211,9.989654399978463,0.0,"[64, 23, 95, 34, 83, 26, 52, 67, 76, 89]","[{""client_id"": 64, ""task_id"": 0}, {""client_id"": 23, ""task_id"": 1}, {""client_id"": 95, ""task_id"": 2}, {""client_id"": 34, ""task_id"": 3}, {""client_id"": 83, ""task_id"": 4}, {""client_id"": 26, ""task_id"": 5}, {""client_id"": 52, ""task_id"": 6}, {""client_id"": 67, ""task_id"": 7}, {""client_id"": 76, ""task_id"": 8}, {""client_id"": 89, ""task_id"": 9}]","[78202341, 78203338, 78204335, 78205332, 78206329, 78207326, 78208323, 78209320, 78210317, 78211314]",1,0
782,FedPhoenixRG-Excess,1,77.31999969482422,9.446506700012833,0.0,"[3, 24, 22, 10, 87, 26, 18, 5, 41, 27]","[{""client_id"": 3, ""task_id"": 0}, {""client_id"": 24, ""task_id"": 1}, {""client_id"": 22, ""task_id"": 2}, {""client_id"": 10, ""task_id"": 3}, {""client_id"": 87, ""task_id"": 4}, {""client_id"": 26, ""task_id"": 5}, {""client_id"": 18, ""task_id"": 6}, {""client_id"": 5, ""task_id"": 7}, {""client_id"": 41, ""task_id"": 8}, {""client_id"": 27, ""task_id"": 9}]","[78302344, 78303341, 78304338, 78305335, 78306332, 78307329, 78308326, 78309323, 78310320, 78311317]",1,0
783,FedPhoenixRG-Excess,1,81.66999816894531,7.457791399967391,0.0,"[11, 12, 98, 76, 85, 28, 41, 43, 74, 8]","[{""client_id"": 11, ""task_id"": 0}, {""client_id"": 12, ""task_id"": 1}, {""client_id"": 98, ""task_id"": 2}, {""client_id"": 76, ""task_id"": 3}, {""client_id"": 85, ""task_id"": 4}, {""client_id"": 28, ""task_id"": 5}, {""client_id"": 41, ""task_id"": 6}, {""client_id"": 43, ""task_id"": 7}, {""client_id"": 74, ""task_id"": 8}, {""client_id"": 8, ""task_id"": 9}]","[78402347, 78403344, 78404341, 78405338, 78406335, 78407332, 78408329, 78409326, 78410323, 78411320]",1,0
784,FedPhoenixRG-Excess,1,76.56999969482422,10.137044200033415,0.0,"[25, 17, 5, 71, 4, 82, 30, 26, 90, 89]","[{""client_id"": 25, ""task_id"": 0}, {""client_id"": 17, ""task_id"": 1}, {""client_id"": 5, ""task_id"": 2}, {""client_id"": 71, ""task_id"": 3}, {""client_id"": 4, ""task_id"": 4}, {""client_id"": 82, ""task_id"": 5}, {""client_id"": 30, ""task_id"": 6}, {""client_id"": 26, ""task_id"": 7}, {""client_id"": 90, ""task_id"": 8}, {""client_id"": 89, ""task_id"": 9}]","[78502350, 78503347, 78504344, 78505341, 78506338, 78507335, 78508332, 78509329, 78510326, 78511323]",1,0
785,FedPhoenixRG-Excess,1,77.41999816894531,10.094223299995065,0.0,"[55, 20, 69, 4, 96, 23, 86, 54, 39, 31]","[{""client_id"": 55, ""task_id"": 0}, {""client_id"": 20, ""task_id"": 1}, {""client_id"": 69, ""task_id"": 2}, {""client_id"": 4, ""task_id"": 3}, {""client_id"": 96, ""task_id"": 4}, {""client_id"": 23, ""task_id"": 5}, {""client_id"": 86, ""task_id"": 6}, {""client_id"": 54, ""task_id"": 7}, {""client_id"": 39, ""task_id"": 8}, {""client_id"": 31, ""task_id"": 9}]","[78602353, 78603350, 78604347, 78605344, 78606341, 78607338, 78608335, 78609332, 78610329, 78611326]",1,0
786,FedPhoenixRG-Excess,1,71.80999755859375,8.00981060002232,0.0,"[53, 63, 43, 92, 56, 59, 25, 90, 41, 44]","[{""client_id"": 53, ""task_id"": 0}, {""client_id"": 63, ""task_id"": 1}, {""client_id"": 43, ""task_id"": 2}, {""client_id"": 92, ""task_id"": 3}, {""client_id"": 56, ""task_id"": 4}, {""client_id"": 59, ""task_id"": 5}, {""client_id"": 25, ""task_id"": 6}, {""client_id"": 90, ""task_id"": 7}, {""client_id"": 41, ""task_id"": 8}, {""client_id"": 44, ""task_id"": 9}]","[78702356, 78703353, 78704350, 78705347, 78706344, 78707341, 78708338, 78709335, 78710332, 78711329]",1,0
787,FedPhoenixRG-Excess,1,79.19999694824219,8.96661820000736,0.0,"[37, 5, 39, 73, 29, 44, 88, 89, 54, 27]","[{""client_id"": 37, ""task_id"": 0}, {""client_id"": 5, ""task_id"": 1}, {""client_id"": 39, ""task_id"": 2}, {""client_id"": 73, ""task_id"": 3}, {""client_id"": 29, ""task_id"": 4}, {""client_id"": 44, ""task_id"": 5}, {""client_id"": 88, ""task_id"": 6}, {""client_id"": 89, ""task_id"": 7}, {""client_id"": 54, ""task_id"": 8}, {""client_id"": 27, ""task_id"": 9}]","[78802359, 78803356, 78804353, 78805350, 78806347, 78807344, 78808341, 78809338, 78810335, 78811332]",1,0
788,FedPhoenixRG-Excess,1,80.9800033569336,10.121067899977788,0.0,"[36, 5, 63, 12, 68, 70, 11, 9, 83, 51]","[{""client_id"": 36, ""task_id"": 0}, {""client_id"": 5, ""task_id"": 1}, {""client_id"": 63, ""task_id"": 2}, {""client_id"": 12, ""task_id"": 3}, {""client_id"": 68, ""task_id"": 4}, {""client_id"": 70, ""task_id"": 5}, {""client_id"": 11, ""task_id"": 6}, {""client_id"": 9, ""task_id"": 7}, {""client_id"": 83, ""task_id"": 8}, {""client_id"": 51, ""task_id"": 9}]","[78902362, 78903359, 78904356, 78905353, 78906350, 78907347, 78908344, 78909341, 78910338, 78911335]",1,0
789,FedPhoenixRG-Excess,1,81.0,10.974651900003664,0.0,"[48, 23, 60, 97, 8, 33, 54, 20, 98, 19]","[{""client_id"": 48, ""task_id"": 0}, {""client_id"": 23, ""task_id"": 1}, {""client_id"": 60, ""task_id"": 2}, {""client_id"": 97, ""task_id"": 3}, {""client_id"": 8, ""task_id"": 4}, {""client_id"": 33, ""task_id"": 5}, {""client_id"": 54, ""task_id"": 6}, {""client_id"": 20, ""task_id"": 7}, {""client_id"": 98, ""task_id"": 8}, {""client_id"": 19, ""task_id"": 9}]","[79002365, 79003362, 79004359, 79005356, 79006353, 79007350, 79008347, 79009344, 79010341, 79011338]",1,0
790,FedPhoenixRG-Excess,1,81.7699966430664,10.293644200020935,0.0,"[7, 57, 83, 27, 88, 21, 24, 61, 66, 55]","[{""client_id"": 7, ""task_id"": 0}, {""client_id"": 57, ""task_id"": 1}, {""client_id"": 83, ""task_id"": 2}, {""client_id"": 27, ""task_id"": 3}, {""client_id"": 88, ""task_id"": 4}, {""client_id"": 21, ""task_id"": 5}, {""client_id"": 24, ""task_id"": 6}, {""client_id"": 61, ""task_id"": 7}, {""client_id"": 66, ""task_id"": 8}, {""client_id"": 55, ""task_id"": 9}]","[79102368, 79103365, 79104362, 79105359, 79106356, 79107353, 79108350, 79109347, 79110344, 79111341]",1,0
791,FedPhoenixRG-Excess,1,78.79000091552734,8.573085199983325,0.0,"[32, 92, 4, 90, 54, 60, 85, 7, 77, 5]","[{""client_id"": 32, ""task_id"": 0}, {""client_id"": 92, ""task_id"": 1}, {""client_id"": 4, ""task_id"": 2}, {""client_id"": 90, ""task_id"": 3}, {""client_id"": 54, ""task_id"": 4}, {""client_id"": 60, ""task_id"": 5}, {""client_id"": 85, ""task_id"": 6}, {""client_id"": 7, ""task_id"": 7}, {""client_id"": 77, ""task_id"": 8}, {""client_id"": 5, ""task_id"": 9}]","[79202371, 79203368, 79204365, 79205362, 79206359, 79207356, 79208353, 79209350, 79210347, 79211344]",1,0
792,FedPhoenixRG-Excess,1,64.41999816894531,11.490970699989703,0.0,"[37, 86, 39, 65, 38, 45, 80, 40, 11, 95]","[{""client_id"": 37, ""task_id"": 0}, {""client_id"": 86, ""task_id"": 1}, {""client_id"": 39, ""task_id"": 2}, {""client_id"": 65, ""task_id"": 3}, {""client_id"": 38, ""task_id"": 4}, {""client_id"": 45, ""task_id"": 5}, {""client_id"": 80, ""task_id"": 6}, {""client_id"": 40, ""task_id"": 7}, {""client_id"": 11, ""task_id"": 8}, {""client_id"": 95, ""task_id"": 9}]","[79302374, 79303371, 79304368, 79305365, 79306362, 79307359, 79308356, 79309353, 79310350, 79311347]",1,0
793,FedPhoenixRG-Excess,1,79.7300033569336,9.723846199980471,0.0,"[46, 79, 68, 37, 10, 66, 80, 39, 1, 38]","[{""client_id"": 46, ""task_id"": 0}, {""client_id"": 79, ""task_id"": 1}, {""client_id"": 68, ""task_id"": 2}, {""client_id"": 37, ""task_id"": 3}, {""client_id"": 10, ""task_id"": 4}, {""client_id"": 66, ""task_id"": 5}, {""client_id"": 80, ""task_id"": 6}, {""client_id"": 39, ""task_id"": 7}, {""client_id"": 1, ""task_id"": 8}, {""client_id"": 38, ""task_id"": 9}]","[79402377, 79403374, 79404371, 79405368, 79406365, 79407362, 79408359, 79409356, 79410353, 79411350]",1,0
794,FedPhoenixRG-Excess,1,76.61000061035156,8.852799600048456,0.0,"[97, 98, 91, 79, 71, 61, 16, 76, 46, 56]","[{""client_id"": 97, ""task_id"": 0}, {""client_id"": 98, ""task_id"": 1}, {""client_id"": 91, ""task_id"": 2}, {""client_id"": 79, ""task_id"": 3}, {""client_id"": 71, ""task_id"": 4}, {""client_id"": 61, ""task_id"": 5}, {""client_id"": 16, ""task_id"": 6}, {""client_id"": 76, ""task_id"": 7}, {""client_id"": 46, ""task_id"": 8}, {""client_id"": 56, ""task_id"": 9}]","[79502380, 79503377, 79504374, 79505371, 79506368, 79507365, 79508362, 79509359, 79510356, 79511353]",1,0
795,FedPhoenixRG-Excess,1,78.5,11.911854000005405,0.0,"[81, 79, 24, 60, 25, 55, 30, 61, 80, 14]","[{""client_id"": 81, ""task_id"": 0}, {""client_id"": 79, ""task_id"": 1}, {""client_id"": 24, ""task_id"": 2}, {""client_id"": 60, ""task_id"": 3}, {""client_id"": 25, ""task_id"": 4}, {""client_id"": 55, ""task_id"": 5}, {""client_id"": 30, ""task_id"": 6}, {""client_id"": 61, ""task_id"": 7}, {""client_id"": 80, ""task_id"": 8}, {""client_id"": 14, ""task_id"": 9}]","[79602383, 79603380, 79604377, 79605374, 79606371, 79607368, 79608365, 79609362, 79610359, 79611356]",1,0
796,FedPhoenixRG-Excess,1,76.5199966430664,11.470523800002411,0.0,"[29, 50, 81, 45, 76, 97, 33, 65, 21, 34]","[{""client_id"": 29, ""task_id"": 0}, {""client_id"": 50, ""task_id"": 1}, {""client_id"": 81, ""task_id"": 2}, {""client_id"": 45, ""task_id"": 3}, {""client_id"": 76, ""task_id"": 4}, {""client_id"": 97, ""task_id"": 5}, {""client_id"": 33, ""task_id"": 6}, {""client_id"": 65, ""task_id"": 7}, {""client_id"": 21, ""task_id"": 8}, {""client_id"": 34, ""task_id"": 9}]","[79702386, 79703383, 79704380, 79705377, 79706374, 79707371, 79708368, 79709365, 79710362, 79711359]",1,0
797,FedPhoenixRG-Excess,1,76.47000122070312,9.13075829995796,0.0,"[72, 84, 11, 74, 68, 22, 2, 46, 9, 16]","[{""client_id"": 72, ""task_id"": 0}, {""client_id"": 84, ""task_id"": 1}, {""client_id"": 11, ""task_id"": 2}, {""client_id"": 74, ""task_id"": 3}, {""client_id"": 68, ""task_id"": 4}, {""client_id"": 22, ""task_id"": 5}, {""client_id"": 2, ""task_id"": 6}, {""client_id"": 46, ""task_id"": 7}, {""client_id"": 9, ""task_id"": 8}, {""client_id"": 16, ""task_id"": 9}]","[79802389, 79803386, 79804383, 79805380, 79806377, 79807374, 79808371, 79809368, 79810365, 79811362]",1,0
798,FedPhoenixRG-Excess,1,80.76000213623047,9.953826600045431,0.0,"[87, 24, 44, 32, 63, 15, 97, 73, 3, 95]","[{""client_id"": 87, ""task_id"": 0}, {""client_id"": 24, ""task_id"": 1}, {""client_id"": 44, ""task_id"": 2}, {""client_id"": 32, ""task_id"": 3}, {""client_id"": 63, ""task_id"": 4}, {""client_id"": 15, ""task_id"": 5}, {""client_id"": 97, ""task_id"": 6}, {""client_id"": 73, ""task_id"": 7}, {""client_id"": 3, ""task_id"": 8}, {""client_id"": 95, ""task_id"": 9}]","[79902392, 79903389, 79904386, 79905383, 79906380, 79907377, 79908374, 79909371, 79910368, 79911365]",1,0
799,FedPhoenixRG-Excess,1,81.29000091552734,9.359232000017073,0.0,"[93, 87, 76, 11, 9, 56, 47, 32, 72, 37]","[{""client_id"": 93, ""task_id"": 0}, {""client_id"": 87, ""task_id"": 1}, {""client_id"": 76, ""task_id"": 2}, {""client_id"": 11, ""task_id"": 3}, {""client_id"": 9, ""task_id"": 4}, {""client_id"": 56, ""task_id"": 5}, {""client_id"": 47, ""task_id"": 6}, {""client_id"": 32, ""task_id"": 7}, {""client_id"": 72, ""task_id"": 8}, {""client_id"": 37, ""task_id"": 9}]","[80002395, 80003392, 80004389, 80005386, 80006383, 80007380, 80008377, 80009374, 80010371, 80011368]",1,0
800,FedPhoenixRG-Excess,1,79.12000274658203,8.887396199977957,0.0,"[13, 99, 88, 85, 63, 61, 52, 51, 14, 43]","[{""client_id"": 13, ""task_id"": 0}, {""client_id"": 99, ""task_id"": 1}, {""client_id"": 88, ""task_id"": 2}, {""client_id"": 85, ""task_id"": 3}, {""client_id"": 63, ""task_id"": 4}, {""client_id"": 61, ""task_id"": 5}, {""client_id"": 52, ""task_id"": 6}, {""client_id"": 51, ""task_id"": 7}, {""client_id"": 14, ""task_id"": 8}, {""client_id"": 43, ""task_id"": 9}]","[80102398, 80103395, 80104392, 80105389, 80106386, 80107383, 80108380, 80109377, 80110374, 80111371]",1,1
801,FedPhoenixRG-Excess,1,79.5999984741211,9.552099800028373,0.0,"[50, 48, 49, 70, 96, 77, 37, 55, 63, 12]","[{""client_id"": 50, ""task_id"": 0}, {""client_id"": 48, ""task_id"": 1}, {""client_id"": 49, ""task_id"": 2}, {""client_id"": 70, ""task_id"": 3}, {""client_id"": 96, ""task_id"": 4}, {""client_id"": 77, ""task_id"": 5}, {""client_id"": 37, ""task_id"": 6}, {""client_id"": 55, ""task_id"": 7}, {""client_id"": 63, ""task_id"": 8}, {""client_id"": 12, ""task_id"": 9}]","[80202401, 80203398, 80204395, 80205392, 80206389, 80207386, 80208383, 80209380, 80210377, 80211374]",1,0
802,FedPhoenixRG-Excess,1,79.0199966430664,9.59746450005332,0.0,"[25, 72, 79, 28, 32, 81, 5, 46, 83, 91]","[{""client_id"": 25, ""task_id"": 0}, {""client_id"": 72, ""task_id"": 1}, {""client_id"": 79, ""task_id"": 2}, {""client_id"": 28, ""task_id"": 3}, {""client_id"": 32, ""task_id"": 4}, {""client_id"": 81, ""task_id"": 5}, {""client_id"": 5, ""task_id"": 6}, {""client_id"": 46, ""task_id"": 7}, {""client_id"": 83, ""task_id"": 8}, {""client_id"": 91, ""task_id"": 9}]","[80302404, 80303401, 80304398, 80305395, 80306392, 80307389, 80308386, 80309383, 80310380, 80311377]",1,0
803,FedPhoenixRG-Excess,1,81.55999755859375,9.843413299997337,0.0,"[80, 64, 77, 59, 67, 60, 53, 3, 36, 52]","[{""client_id"": 80, ""task_id"": 0}, {""client_id"": 64, ""task_id"": 1}, {""client_id"": 77, ""task_id"": 2}, {""client_id"": 59, ""task_id"": 3}, {""client_id"": 67, ""task_id"": 4}, {""client_id"": 60, ""task_id"": 5}, {""client_id"": 53, ""task_id"": 6}, {""client_id"": 3, ""task_id"": 7}, {""client_id"": 36, ""task_id"": 8}, {""client_id"": 52, ""task_id"": 9}]","[80402407, 80403404, 80404401, 80405398, 80406395, 80407392, 80408389, 80409386, 80410383, 80411380]",1,0
